Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
        712  2BA 000B18A4 RtlCopySidAndAttributesArray = _RtlCopySidAndAttributesArray@28
        713  2BB 0006066E RtlCopyString = _RtlCopyString@8
        714  2BC 0003842B RtlCopyUnicodeString = _RtlCopyUnicodeString@8
        715  2BD 000430F1 RtlCreateAcl = _RtlCreateAcl@12
        716  2BE 0004D81F RtlCreateActivationContext = _RtlCreateActivationContext@24
        717  2BF 000A2580 RtlCreateAndSetSD = _RtlCreateAndSetSD@20
        718  2C0 0004D51E RtlCreateAtomTable = _RtlCreateAtomTable@8
        719  2C1 000C121B RtlCreateBootStatusDataFile = _RtlCreateBootStatusDataFile@4
        720  2C2 0006AB7D RtlCreateBoundaryDescriptor = _RtlCreateBoundaryDescriptor@8
        721  2C3 000C143E RtlCreateEnvironment = _RtlCreateEnvironment@8
        722  2C4 0005E7FB RtlCreateEnvironmentEx = _RtlCreateEnvironmentEx@12
        723  2C5 000C05CA RtlCreateHashTable = _RtlCreateHashTable@12
        724  2C6 000400DB RtlCreateHeap = _RtlCreateHeap@24
        725  2C7 0006ACF4 RtlCreateMemoryBlockLookaside = _RtlCreateMemoryBlockLookaside@20
        726  2C8 0006ABF3 RtlCreateMemoryZone = _RtlCreateMemoryZone@12
        727  2C9 000AE053 RtlCreateProcessParameters = _RtlCreateProcessParameters@40
        728  2CA 0005D1F3 RtlCreateProcessParametersEx = _RtlCreateProcessParametersEx@44
        729  2CB 000A15A2 RtlCreateProcessReflection = _RtlCreateProcessReflection@24
        730  2CC 00070C55 RtlCreateQueryDebugBuffer = _RtlCreateQueryDebugBuffer@8
        731  2CD 000B7802 RtlCreateRegistryKey = _RtlCreateRegistryKey@8
        732  2CE 00043064 RtlCreateSecurityDescriptor = _RtlCreateSecurityDescriptorRelative@8
        733  2CF 0006E6A4 RtlCreateServiceSid = _RtlCreateServiceSid@12
        734  2D0 000C1D2F RtlCreateSystemVolumeInformationFolder = _RtlCreateSystemVolumeInformationFolder@4
        735  2D1 000458DD RtlCreateTagHeap = _RtlCreateTagHeap@16
        736  2D2 0006C654 RtlCreateTimer = _RtlCreateTimer@28
        737  2D3 0006C57E RtlCreateTimerQueue = _RtlCreateTimerQueue@4
        738  2D4 00050ADE RtlCreateUnicodeString = _RtlCreateUnicodeString@8
        739  2D5 00038255 RtlCreateUnicodeStringFromAsciiz = _RtlCreateUnicodeStringFromAsciiz@8
        740  2D6 000ADE09 RtlCreateUserProcess = _RtlCreateUserProcess@40
        741  2D7 000A2837 RtlCreateUserSecurityObject = _RtlCreateUserSecurityObject@28
        742  2D8 0006F463 RtlCreateUserStack = _RtlCreateUserStack@24
        743  2D9 000ADE79 RtlCreateUserThread = _RtlCreateUserThread@40
        744  2DA 000B1938 RtlCreateVirtualAccountSid = _RtlCreateVirtualAccountSid@16
        745  2DB 0004F223 RtlCultureNameToLCID = _RtlCultureNameToLCID@8
        746  2DC 000AF8A7 RtlCustomCPToUnicodeN = _RtlCustomCPToUnicodeN@24
        747  2DD 00068239 RtlCutoverTimeToSystemTime = _RtlCutoverTimeToSystemTime@16
        748  2DE 000A2F93 RtlDeCommitDebugInfo = _RtlDeCommitDebugInfo@12
        749  2DF 000AD9D0 RtlDeNormalizeProcessParams = _RtlDeNormalizeProcessParams@4
        750  2E0 00079A33 RtlDeactivateActivationContext = _RtlDeactivateActivationContext@8
         10  2E1 000220F9 RtlDeactivateActivationContextUnsafeFast = @RtlDeactivateActivationContextUnsafeFast@4
        751  2E2 000DFBF4 RtlDebugPrintTimes
        752  2E3 00039BA5 RtlDecodePointer = _RtlDecodePointer@4
        753  2E4 0003ACC8 RtlDecodeSystemPointer = _RtlDecodeSystemPointer@4
        754  2E5 000BF5FD RtlDecompressBuffer = _RtlDecompressBuffer@24
        755  2E6 000BF665 RtlDecompressFragment = _RtlDecompressFragment@32
        756  2E7 000A28C0 RtlDefaultNpAcl = _RtlDefaultNpAcl@4
        757  2E8 0005B682 RtlDelete = _RtlDelete@4
        758  2E9 00057406 RtlDeleteAce = _RtlDeleteAce@8
        759  2EA 00064CA2 RtlDeleteAtomFromAtomTable = _RtlDeleteAtomFromAtomTable@8
        760  2EB 000B71F5 RtlDeleteBarrier = _RtlDeleteBarrier@4
        761  2EC 0002E4CD RtlDeleteBoundaryDescriptor = _RtlpFreeEnvBlock@4
        762  2ED 00033BB5 RtlDeleteCriticalSection = _RtlDeleteCriticalSection@4
        763  2EE 0005B5C0 RtlDeleteElementGenericTable = _RtlDeleteElementGenericTable@8
        764  2EF 00067A41 RtlDeleteElementGenericTableAvl = _RtlDeleteElementGenericTableAvl@8
        765  2F0 000C0090 RtlDeleteHashTable = _RtlDeleteHashTable@4
        766  2F1 000C1F87 RtlDeleteNoSplay = _RtlDeleteNoSplay@8
        767  2F2 000B7838 RtlDeleteRegistryValue = _RtlDeleteRegistryValue@12
        768  2F3 0004E0F9 RtlDeleteResource = _RtlDeleteResource@4
        769  2F4 0007588E RtlDeleteSecurityObject = _RtlDeleteSecurityObject@4
        770  2F5 0006C152 RtlDeleteTimer = _RtlDeleteTimer@12
        771  2F6 000DFBFC RtlDeleteTimerQueue = _RtlDeleteTimerQueue@4
        772  2F7 00075123 RtlDeleteTimerQueueEx = _RtlDeleteTimerQueueEx@8
        773  2F8 000C241B RtlDeregisterSecureMemoryCacheCallback = _RtlDeregisterSecureMemoryCacheCallback@4
        774  2F9 000DFD4F RtlDeregisterWait = _RtlDeregisterWait@4
        775  2FA 0006FF44 RtlDeregisterWaitEx = _RtlDeregisterWaitEx@8
        776  2FB 000B4A72 RtlDestroyAtomTable = _RtlDestroyAtomTable@4
        777  2FC 0005FBC2 RtlDestroyEnvironment = _RtlDestroyEnvironment@4
        778  2FD 0004E2C0 RtlDestroyHandleTable = _RtlDestroyHandleTable@4
        779  2FE 0005B1E6 RtlDestroyHeap = _RtlDestroyHeap@4
        780  2FF 0006B4D6 RtlDestroyMemoryBlockLookaside = _RtlDestroyMemoryBlockLookaside@4
        781  300 0006B45B RtlDestroyMemoryZone = _RtlDestroyMemoryZone@4
        782  301 0005D0AA RtlDestroyProcessParameters = _RtlDestroyProcessParameters@4
        783  302 000718C0 RtlDestroyQueryDebugBuffer = _RtlDestroyQueryDebugBuffer@4
        784  303 0004DDEB RtlDetectHeapLeaks = _RtlDetectHeapLeaks@0
        785  304 0003A4AA RtlDetermineDosPathNameType_U = _RtlDetermineDosPathNameType_U@4
        786  305 0009ED28 RtlDisableThreadProfiling = _RtlDisableThreadProfiling@4
        787  306 0003246A RtlDllShutdownInProgress = _RtlDllShutdownInProgress@0
        788  307 000B5FA3 RtlDnsHostNameToComputerName = _RtlDnsHostNameToComputerName@12
        789  308 0004CBED RtlDoesFileExists_U = _RtlDoesFileExists_U@4
        790  309 0002EDEA RtlDosApplyFileIsolationRedirection_Ustr = _RtlDosApplyFileIsolationRedirection_Ustr@36
        791  30A 00051B05 RtlDosPathNameToNtPathName_U = _RtlDosPathNameToNtPathName_U@16
        792  30B 00041510 RtlDosPathNameToNtPathName_U_WithStatus = _RtlDosPathNameToNtPathName_U_WithStatus@16
        793  30C 000414EA RtlDosPathNameToRelativeNtPathName_U = _RtlDosPathNameToRelativeNtPathName_U@16
        794  30D 0003A791 RtlDosPathNameToRelativeNtPathName_U_WithStatus = _RtlDosPathNameToRelativeNtPathName_U_WithStatus@16
        795  30E 0009F262 RtlDosSearchPath_U = _RtlDosSearchPath_U@24
        796  30F 00057C2B RtlDosSearchPath_Ustr = _RtlDosSearchPath_Ustr@36
        797  310 000B5A88 RtlDowncaseUnicodeChar = _RtlDowncaseUnicodeChar@4
        798  311 00059D20 RtlDowncaseUnicodeString = _RtlDowncaseUnicodeString@12
        799  312 000A1B47 RtlDumpResource = _RtlDumpResource@4
        800  313 00059931 RtlDuplicateUnicodeString = _RtlDuplicateUnicodeString@12
        801  314 000B4B29 RtlEmptyAtomTable = _RtlEmptyAtomTable@8
        802  315 000A1BC4 RtlEnableEarlyCriticalSectionEventCreation = _RtlEnableEarlyCriticalSectionEventCreation@0
        803  316 0009EC57 RtlEnableThreadProfiling = _RtlEnableThreadProfiling@20
        804  317 00040E7B RtlEncodePointer = _RtlEncodePointer@4
        805  318 0003DEF8 RtlEncodeSystemPointer = _RtlEncodeSystemPointer@4
        806  319 000C0328 RtlEndEnumerationHashTable = _RtlEndEnumerationHashTable@8
        807  31A 000C037D RtlEndWeakEnumerationHashTable = _RtlEndWeakEnumerationHashTable@8
        808  31B 000428F0 RtlEnlargedIntegerMultiply = __RtlEnlargedIntegerMultiply@8
        809  31C 00042908 RtlEnlargedUnsignedDivide = __RtlEnlargedUnsignedDivide@16
        810  31D 000428FC RtlEnlargedUnsignedMultiply = __RtlEnlargedUnsignedMultiply@8
        811  31E 00022250 RtlEnterCriticalSection = _RtlEnterCriticalSection@4
        812  31F 000BD2AB RtlEnumProcessHeaps = _RtlEnumProcessHeaps@8
        813  320 000C02A8 RtlEnumerateEntryHashTable = _RtlEnumerateEntryHashTable@8
        814  321 000C2096 RtlEnumerateGenericTable = _RtlEnumerateGenericTable@8
        815  322 0006770E RtlEnumerateGenericTableAvl = _RtlEnumerateGenericTableAvl@8
        816  323 000C22CE RtlEnumerateGenericTableLikeADirectory = _RtlEnumerateGenericTableLikeADirectory@28
        817  324 0004E0BE RtlEnumerateGenericTableWithoutSplaying = _RtlEnumerateGenericTableWithoutSplaying@8
        818  325 00067A02 RtlEnumerateGenericTableWithoutSplayingAvl = _RtlEnumerateGenericTableWithoutSplayingAvl@8
        819  326 000B5F96 RtlEqualComputerName = _RtlEqualComputerName@8
        820  327 000B5F39 RtlEqualDomainName = _RtlEqualDomainName@8
        821  328 000B1B16 RtlEqualLuid = _RtlEqualLuid@8
        822  329 0007583A RtlEqualPrefixSid = _RtlEqualPrefixSid@8
        823  32A 00039321 RtlEqualSid = _RtlEqualSid@8
        824  32B 0006000C RtlEqualString = _RtlEqualString@12
        825  32C 0002E653 RtlEqualUnicodeString = _RtlEqualUnicodeString@12
        826  32D 000B17B1 RtlEraseUnicodeString = _RtlEraseUnicodeString@4
        827  32E 000C32FE RtlEthernetAddressToStringA = _RtlEthernetAddressToStringA@8
        828  32F 000C3341 RtlEthernetAddressToStringW = _RtlEthernetAddressToStringW@8
        829  330 000C3766 RtlEthernetStringToAddressA = _RtlEthernetStringToAddressA@12
        830  331 000C3889 RtlEthernetStringToAddressW = _RtlEthernetStringToAddressW@12
        831  332 0004DB08 RtlExitUserProcess = _RtlExitUserProcess@4
        832  333 00052260 RtlExitUserThread = _RtlExitUserThread@4
        833  334 0003AB34 RtlExpandEnvironmentStrings = _RtlExpandEnvironmentStrings@24
        834  335 000516AB RtlExpandEnvironmentStrings_U = _RtlExpandEnvironmentStrings_U@16
        835  336 000C038A RtlExpandHashTable = _RtlExpandHashTable@4
        836  337 000B5870 RtlExtendMemoryBlockLookaside = _RtlExtendMemoryBlockLookaside@8
        837  338 000B598B RtlExtendMemoryZone = _RtlExtendMemoryZone@8
        838  339 00042A16 RtlExtendedIntegerMultiply = _RtlExtendedIntegerMultiply@12
        839  33A 00042928 RtlExtendedLargeIntegerDivide = _RtlExtendedLargeIntegerDivide@16
        840  33B 00042986 RtlExtendedMagicDivide = _RtlExtendedMagicDivide@20
        841  33C 000578E0 RtlFillMemory = _RtlFillMemory@12
        842  33D 00057950 RtlFillMemoryUlong = _RtlFillMemoryUlong@12
        843  33E 00057920 RtlFillMemoryUlonglong = _RtlFillMemoryUlonglong@16
        844  33F 000A12F9 RtlFinalReleaseOutOfProcessMemoryStream = _RtlInitMemoryStream@4
        845  340 00075B8F RtlFindAceByType = _RtlFindAceByType@12
        846  341 00063D0F RtlFindActivationContextSectionGuid = _RtlFindActivationContextSectionGuid@20
        847  342 0002EAD8 RtlFindActivationContextSectionString = _RtlFindActivationContextSectionString@20
        848  343 0002F997 RtlFindCharInUnicodeString = _RtlFindCharInUnicodeString@16
        849  344 0003E689 RtlFindClearBits = _RtlFindClearBits@12
        850  345 0003E75D RtlFindClearBitsAndSet = _RtlFindClearBitsAndSet@12
        851  346 000B6506 RtlFindClearRuns = _RtlFindClearRuns@16
        852  347 000BCCC0 RtlFindClosestEncodableLength = _RtlFindClosestEncodableLength@12
        853  348 000B6BA8 RtlFindLastBackwardRunClear = _RtlFindLastBackwardRunClear@12
        854  349 000B6D23 RtlFindLeastSignificantBit = _RtlFindLeastSignificantBit@8
        855  34A 000B6835 RtlFindLongestRunClear = _RtlFindLongestRunClear@8
        856  34B 0005C030 RtlFindMessage = _RtlFindMessage@20
        857  34C 000B6C78 RtlFindMostSignificantBit = _RtlFindMostSignificantBit@8
        858  34D 000B6A1E RtlFindNextForwardRunClear = _RtlFindNextForwardRunClear@12
        859  34E 000B622B RtlFindSetBits = _RtlFindSetBits@12
        860  34F 000B6DBC RtlFindSetBitsAndClear = _RtlFindSetBitsAndClear@12
        861  350 00032578 RtlFirstEntrySList = _FirstEntrySList@4
        862  351 00042FB8 RtlFirstFreeAce = _RtlFirstFreeAce@8
        863  352 0003E903 RtlFlsAlloc = _RtlFlsAlloc@8
        864  353 0004E13A RtlFlsFree = _RtlFlsFree@4
        865  354 000C2557 RtlFlushSecureMemoryCache = _RtlFlushSecureMemoryCache@8
        866  355 0003AFF9 RtlFormatCurrentUserKeyPath = _RtlFormatCurrentUserKeyPath@4
        867  356 000C39BF RtlFormatMessage = _RtlFormatMessage@36
        868  357 0005BCA9 RtlFormatMessageEx = _RtlFormatMessageEx@40
        869  358 0005214C RtlFreeActivationContextStack = _RtlFreeActivationContextStack@4
        870  359 0002DF86 RtlFreeAnsiString = _RtlFreeUnicodeString@4
        871  35A 0003809B RtlFreeHandle = _RtlFreeHandle@8
        872  35B 0002DDE5 RtlFreeHeap = _RtlFreeHeap@12
        873  35C 000F0080 RtlFreeMemoryBlockLookaside = _RtlFreeMemoryBlockLookaside@8
        874  35D 0009E9C2 RtlFreeOemString = _RtlFreeOemString@4
        875  35E 00039222 RtlFreeSid = _RtlFreeSid@4
        876  35F 00052128 RtlFreeThreadActivationContextStack = _RtlFreeThreadActivationContextStack@0
        877  360 0002DF86 RtlFreeUnicodeString = _RtlFreeUnicodeString@4
        878  361 00077B5D RtlFreeUserStack = _RtlFreeUserStack@4
        879  362 0005CBAD RtlGUIDFromString = _RtlGUIDFromString@8
        880  363 000C3D96 RtlGenerate8dot3Name = _RtlGenerate8dot3Name@16
        881  364 00051AAA RtlGetAce = _RtlGetAce@12
        882  365 0003BC3C RtlGetActiveActivationContext = _RtlGetActiveActivationContext@4
        883  366 000B73E3 RtlGetCallersAddress = _RtlGetCallersAddress@8
        884  367 000BF51C RtlGetCompressionWorkSpaceSize = _RtlGetCompressionWorkSpaceSize@12
        885  368 0007A01C RtlGetControlSecurityDescriptor = _RtlGetControlSecurityDescriptor@12
        886  369 000A1A1D RtlGetCriticalSectionRecursionCount = _RtlGetCriticalSectionRecursionCount@4
        887  36A 00061305 RtlGetCurrentDirectory_U = _RtlGetCurrentDirectory_U@8
        888  36B 0003A03C RtlGetCurrentPeb = _RtlGetCurrentPeb@0
        889  36C 00070331 RtlGetCurrentProcessorNumber = _RtlGetCurrentProcessorNumber@0
        890  36D 00033F07 RtlGetCurrentProcessorNumberEx = _RtlGetCurrentProcessorNumberEx@4
        891  36E 00037E4E RtlGetCurrentTransaction = _RtlGetCurrentTransaction@0
        892  36F 0004F77A RtlGetDaclSecurityDescriptor = _RtlGetDaclSecurityDescriptor@16
        893  370 000C2007 RtlGetElementGenericTable = _RtlGetElementGenericTable@8
        894  371 000C21E8 RtlGetElementGenericTableAvl = _RtlGetElementGenericTableAvl@8
        895  372 000C4269 RtlGetEnabledExtendedFeatures = _RtlGetEnabledExtendedFeatures@8
        896  373 000C0DBF RtlGetExtendedContextLength = _RtlGetExtendedContextLength@8
        897  374 000C0E46 RtlGetExtendedFeaturesMask = _RtlGetExtendedFeaturesMask@4
        898  375 000BB574 RtlGetFileMUIPath = _RtlGetFileMUIPath@28
        899  376 0009F7B2 RtlGetFrame = _RtlGetFrame@0
        900  377 000500D9 RtlGetFullPathName_U = _RtlGetFullPathName_U@16
        901  378 0003AC49 RtlGetFullPathName_UEx = _RtlGetFullPathName_UEx@20
        902  379 0003A964 RtlGetFullPathName_UstrEx = _RtlGetFullPathName_UstrEx@32
        903  37A 00064631 RtlGetGroupSecurityDescriptor = _RtlGetGroupSecurityDescriptor@12
        904  37B 000427A2 RtlGetIntegerAtom = _RtlGetIntegerAtom@8
        905  37C 000C4288 RtlGetLastNtStatus = _RtlGetLastNtStatus@0
        906  37D 00052895 RtlGetLastWin32Error = _RtlGetLastWin32Error@0
        907  37E 0004D630 RtlGetLengthWithoutLastFullDosOrNtPathElement = _RtlGetLengthWithoutLastFullDosOrNtPathElement@12
        908  37F 0009F17D RtlGetLengthWithoutTrailingPathSeperators = _RtlGetLengthWithoutTrailingPathSeperators@12
        909  380 000466A7 RtlGetLocaleFileMappingAddress = _RtlGetLocaleFileMappingAddress@12
        910  381 00051A92 RtlGetLongestNtPathLength = _RtlGetLongestNtPathLength@0
        911  382 0002204C RtlGetNativeSystemInformation = _NtWow64GetNativeSystemInformation@16
        912  383 000C0217 RtlGetNextEntryHashTable = _RtlGetNextEntryHashTable@8
        913  384 00037C21 RtlGetNtGlobalFlags = _RtlGetNtGlobalFlags@0
        914  385 00038662 RtlGetNtProductType = _RtlGetNtProductType@4
        915  386 0004702E RtlGetNtVersionNumbers = _RtlGetNtVersionNumbers@12
        916  387 000645EA RtlGetOwnerSecurityDescriptor = _RtlGetOwnerSecurityDescriptor@12
        917  388 0004B71D RtlGetParentLocaleName = _RtlGetParentLocaleName@16
        918  389 00073446 RtlGetProcessHeaps = _RtlGetProcessHeaps@8
        919  38A 000B905A RtlGetProcessPreferredUILanguages = _RtlGetProcessPreferredUILanguages@16
        920  38B 0005C46C RtlGetProductInfo = _RtlGetProductInfo@20
        921  38C 0005B497 RtlGetSaclSecurityDescriptor = _RtlGetSaclSecurityDescriptor@16
        922  38D 000B22E7 RtlGetSecurityDescriptorRMControl = _RtlGetSecurityDescriptorRMControl@8
        923  38E 000C1116 RtlGetSetBootStatusData = _RtlGetSetBootStatusData@24
        924  38F 000B9EF6 RtlGetSystemPreferredUILanguages = _RtlGetSystemPreferredUILanguages@20
        925  390 00070618 RtlGetThreadErrorMode = _RtlGetThreadErrorMode@0
        926  391 000B8369 RtlGetThreadLangIdByIndex = _RtlGetThreadLangIdByIndex@16
        927  392 000446B5 RtlGetThreadPreferredUILanguages = _RtlGetThreadPreferredUILanguages@16
        928  393 000BAEA7 RtlGetUILanguageInfo = _RtlGetUILanguageInfo@20
        929  394 0009FD37 RtlGetUnloadEventTrace = _RtlGetUnloadEventTrace@0
        930  395 00070C05 RtlGetUnloadEventTraceEx = _RtlGetUnloadEventTraceEx@12
        931  396 000667F5 RtlGetUserInfoHeap = _RtlGetUserInfoHeap@20
        932  397 000BBDC4 RtlGetUserPreferredUILanguages = _RtlGetUserPreferredUILanguages@20
        933  398 0003859A RtlGetVersion = _RtlGetVersion@4
        934  399 0002ECD2 RtlHashUnicodeString = _RtlHashUnicodeString@16
        935  39A 000C5626 RtlHeapTrkInitialize = _RtlHeapTrkInitialize@4
        936  39B 000792ED RtlIdentifierAuthoritySid = _RtlIdentifierAuthoritySid@4
        937  39C 00078353 RtlIdnToAscii = _RtlIdnToAscii@20
        938  39D 000C6452 RtlIdnToNameprepUnicode = _RtlIdnToNameprepUnicode@20
        939  39E 000C6476 RtlIdnToUnicode = _RtlIdnToUnicode@20
        940  39F 0002F3A6 RtlImageDirectoryEntryToData = _RtlImageDirectoryEntryToData@16
        941  3A0 00034624 RtlImageNtHeader = _RtlImageNtHeader@4
        942  3A1 0002F2F5 RtlImageNtHeaderEx = _RtlImageNtHeaderEx@20
        943  3A2 00043679 RtlImageRvaToSection = _RtlSectionTableFromVirtualAddress@12
        944  3A3 000B4D6D RtlImageRvaToVa = _RtlImageRvaToVa@16
        945  3A4 0007093F RtlImpersonateSelf = _RtlImpersonateSelf@4
        946  3A5 00070959 RtlImpersonateSelfEx = _RtlImpersonateSelfEx@12
        947  3A6 0002E030 RtlInitAnsiString = _RtlInitAnsiString@8
        948  3A7 0002F5FB RtlInitAnsiStringEx = _RtlInitAnsiStringEx@8
        949  3A8 000B717C RtlInitBarrier = _RtlInitBarrier@12
        950  3A9 000476BE RtlInitCodePageTable = _RtlInitCodePageTable@8
        951  3AA 000C025D RtlInitEnumerationHashTable = _RtlInitEnumerationHashTable@8
        952  3AB 000A12F9 RtlInitMemoryStream = _RtlInitMemoryStream@4
        953  3AC 0004768D RtlInitNlsTables = _RtlInitNlsTables@16
        954  3AD 000A12F9 RtlInitOutOfProcessMemoryStream = _RtlInitMemoryStream@4
        955  3AE 0002DFF8 RtlInitString = _RtlInitString@8
        956  3AF 0002E068 RtlInitUnicodeString = _RtlInitUnicodeString@8
        957  3B0 00037BC3 RtlInitUnicodeStringEx = _RtlInitUnicodeStringEx@8
        958  3B1 000C035D RtlInitWeakEnumerationHashTable = _RtlInitWeakEnumerationHashTable@8
        959  3B2 00047425 RtlInitializeAtomPackage = _RtlAddRefMemoryStream@4
        960  3B3 00033EAB RtlInitializeBitMap = _RtlInitializeBitMap@12
        961  3B4 000382AF RtlInitializeConditionVariable = _RtlInitializeSRWLock@4
        962  3B5 000C6617 RtlInitializeContext = _RtlInitializeContext@20
        963  3B6 00034118 RtlInitializeCriticalSection = _RtlInitializeCriticalSection@4
        964  3B7 00032448 RtlInitializeCriticalSectionAndSpinCount = _RtlInitializeCriticalSectionAndSpinCount@8
        965  3B8 00033D66 RtlInitializeCriticalSectionEx = _RtlInitializeCriticalSectionEx@12
        966  3B9 00039CDF RtlInitializeExceptionChain = _RtlInitializeExceptionChain@4
        967  3BA 000C0CCC RtlInitializeExtendedContext = _RtlInitializeExtendedContext@12
        968  3BB 0003FE29 RtlInitializeGenericTable = _RtlInitializeGenericTable@20
        969  3BC 0006AE6D RtlInitializeGenericTableAvl = _RtlInitializeGenericTableAvl@20
        970  3BD 00044315 RtlInitializeHandleTable = _RtlInitializeHandleTable@12
        971  3BE 00048532 RtlInitializeNtUserPfn = _RtlInitializeNtUserPfn@24
        972  3BF 000B12D7 RtlInitializeRXact = _RtlInitializeRXact@12
        973  3C0 0004EF2E RtlInitializeResource = _RtlInitializeResource@4
        974  3C1 00039314 RtlInitializeSListHead = _RtlInitializeSListHead@4
        975  3C2 000382AF RtlInitializeSRWLock = _RtlInitializeSRWLock@4
        976  3C3 00040E0A RtlInitializeSid = _RtlInitializeSid@12
        977  3C4 0005A7F2 RtlInsertElementGenericTable = _RtlInsertElementGenericTable@16
        978  3C5 0006AEB6 RtlInsertElementGenericTableAvl = _RtlInsertElementGenericTableAvl@16
        979  3C6 0005A824 RtlInsertElementGenericTableFull = _RtlInsertElementGenericTableFull@24
        980  3C7 0006AEE9 RtlInsertElementGenericTableFullAvl = _RtlInsertElementGenericTableFullAvl@24
        981  3C8 000C0127 RtlInsertEntryHashTable = _RtlInsertEntryHashTable@16
        982  3C9 000B76F5 RtlInt64ToUnicodeString = _RtlInt64ToUnicodeString@16
        983  3CA 00038864 RtlIntegerToChar = _RtlIntegerToChar@16
        984  3CB 0003891D RtlIntegerToUnicodeString = _RtlIntegerToUnicodeString@12
        985  3CC 00073E99 RtlInterlockedClearBitRun = _RtlInterlockedClearBitRun@12
        986  3CD 000325A0 RtlInterlockedCompareExchange64 = _InterlockedCompareExchange64@20
        987  3CE 000325D5 RtlInterlockedFlushSList = _RtlInterlockedFlushSList@4
        988  3CF 00033D30 RtlInterlockedPopEntrySList = _RtlInterlockedPopEntrySList@4
        989  3D0 00033D17 RtlInterlockedPushEntrySList = _RtlInterlockedPushEntrySList@8
         11  3D1 00032550 RtlInterlockedPushListSList = @InterlockedPushListSList@16
        990  3D2 000B6B15 RtlInterlockedSetBitRun = _RtlInterlockedSetBitRun@12
        991  3D3 000BCB87 RtlIoDecodeMemIoResource = _RtlIoDecodeMemIoResource@16
        992  3D4 000BC79F RtlIoEncodeMemIoResource = _RtlIoEncodeMemIoResource@40
        993  3D5 000C3227 RtlIpv4AddressToStringA = _RtlIpv4AddressToStringA@8
        994  3D6 000C3260 RtlIpv4AddressToStringExA = _RtlIpv4AddressToStringExA@16
        995  3D7 0005CFE7 RtlIpv4AddressToStringExW = _RtlIpv4AddressToStringExW@16
        996  3D8 0005D06E RtlIpv4AddressToStringW = _RtlIpv4AddressToStringW@8
        997  3D9 0005D869 RtlIpv4StringToAddressA = _RtlIpv4StringToAddressA@16
        998  3DA 000C35C8 RtlIpv4StringToAddressExA = _RtlIpv4StringToAddressExA@16
        999  3DB 0005D975 RtlIpv4StringToAddressExW = _RtlIpv4StringToAddressExW@16
       1000  3DC 0005CD58 RtlIpv4StringToAddressW = _RtlIpv4StringToAddressW@16
       1001  3DD 000C2F2F RtlIpv6AddressToStringA = _RtlIpv6AddressToStringA@8
       1002  3DE 000C3148 RtlIpv6AddressToStringExA = _RtlIpv6AddressToStringExA@20
       1003  3DF 0005E658 RtlIpv6AddressToStringExW = _RtlIpv6AddressToStringExW@20
       1004  3E0 0005E563 RtlIpv6AddressToStringW = _RtlIpv6AddressToStringW@8
       1005  3E1 0005DCAD RtlIpv6StringToAddressA = _RtlIpv6StringToAddressA@12
       1006  3E2 000C3387 RtlIpv6StringToAddressExA = _RtlIpv6StringToAddressExA@16
       1007  3E3 0005CE06 RtlIpv6StringToAddressExW = _RtlIpv6StringToAddressExW@16
       1008  3E4 0005CE61 RtlIpv6StringToAddressW = _RtlIpv6StringToAddressW@12
       1009  3E5 000ABA8A RtlIsActivationContextActive = _RtlIsActivationContextActive@4
       1010  3E6 000A1A01 RtlIsCriticalSectionLocked = _RtlIsCriticalSectionLocked@4
       1011  3E7 00063465 RtlIsCriticalSectionLockedByThread = _RtlIsCriticalSectionLockedByThread@4
       1012  3E8 000398A2 RtlIsCurrentThreadAttachExempt = _RtlIsCurrentThreadAttachExempt@0
       1013  3E9 0003A7B2 RtlIsDosDeviceName_U = _RtlIsDosDeviceName_U@4
       1014  3EA 0005D10D RtlIsGenericTableEmpty = _RtlIsGenericTableEmpty@4
       1015  3EB 000C21CF RtlIsGenericTableEmptyAvl = _RtlIsGenericTableEmptyAvl@4
       1016  3EC 000C6F93 RtlIsNameInExpression = _RtlIsNameInExpression@16
       1017  3ED 000C3C1C RtlIsNameLegalDOS8Dot3 = _RtlIsNameLegalDOS8Dot3@12
       1018  3EE 000C80B9 RtlIsNormalizedString = _RtlIsNormalizedString@16
       1019  3EF 0005B6C5 RtlIsTextUnicode = _RtlIsTextUnicode@12
       1020  3F0 000427F2 RtlIsThreadWithinLoaderCallout = _RtlIsThreadWithinLoaderCallout@0
       1021  3F1 00038024 RtlIsValidHandle = _RtlIsValidHandle@8
       1022  3F2 00042882 RtlIsValidIndexHandle = _RtlIsValidIndexHandle@12
       1023  3F3 000C48DF RtlIsValidLocaleName = _RtlIsValidLocaleName@8
       1024  3F4 00070630 RtlKnownExceptionFilter = _RtlKnownExceptionFilter@4
       1025  3F5 00044C38 RtlLCIDToCultureName = _RtlLCIDToCultureName@8
       1026  3F6 000428DC RtlLargeIntegerAdd = _RtlLargeIntegerAdd@16
       1027  3F7 00042ABE RtlLargeIntegerArithmeticShift = _RtlLargeIntegerArithmeticShift@12
       1028  3F8 000C8435 RtlLargeIntegerDivide = _RtlLargeIntegerDivide@20
       1029  3F9 00042AEA RtlLargeIntegerNegate = _RtlLargeIntegerNegate@8
       1030  3FA 00042A6E RtlLargeIntegerShiftLeft = _RtlLargeIntegerShiftLeft@12
