Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
       1137  470 0000DD1E ZwSetQuotaInformationFile
       1138  471 0000DD2E ZwSetSecurityObject
       1139  472 0000DD3E ZwSetSystemEnvironmentValue
       1140  473 0000DD4E ZwSetSystemEnvironmentValueEx
       1141  474 0000DD5E ZwSetSystemInformation
       1142  475 0000DD6E ZwSetSystemPowerState
       1143  476 0000DD7E ZwSetSystemTime
       1144  477 0000DD8E ZwSetThreadExecutionState
       1145  478 0000DD9E ZwSetTimer
       1146  479 0000DDAE ZwSetTimerResolution
       1147  47A 0000DDBE ZwSetUuidSeed
       1148  47B 0000DDCE ZwSetValueKey
       1149  47C 0000DDDE ZwSetVolumeInformationFile
       1150  47D 0000DDEE ZwShutdownSystem
       1151  47E 0000DDFE ZwSignalAndWaitForSingleObject
       1152  47F 0000DE0E ZwStartProfile
       1153  480 0000DE1E ZwStopProfile
       1154  481 0000DE2E ZwSuspendProcess
       1155  482 0000DE3E ZwSuspendThread
       1156  483 0000DE4E ZwSystemDebugControl
       1157  484 0000DE5E ZwTerminateJobObject
       1158  485 0000DE6E ZwTerminateProcess
       1159  486 0000DE7E ZwTerminateThread
       1160  487 0000DE8E ZwTestAlert
       1161  488 0000DE9E ZwTraceEvent
       1162  489 0000DEAE ZwTranslateFilePath
       1163  48A 0000DEBE ZwUnloadDriver
       1164  48B 0000DECE ZwUnloadKey
       1165  48C 0000DEDE ZwUnloadKeyEx
       1166  48D 0000DEEE ZwUnlockFile
       1167  48E 0000DEFE ZwUnlockVirtualMemory
       1168  48F 0000DF0E ZwUnmapViewOfSection
       1169  490 0000DF1E ZwVdmControl
       1170  491 0000DF2E ZwWaitForDebugEvent
       1171  492 0000DFFE ZwWaitForKeyedEvent
       1172  493 0000DF3E ZwWaitForMultipleObjects
       1173  494 0000DF4E ZwWaitForSingleObject
       1174  495 0000DF5E ZwWaitHighEventPair
       1175  496 0000DF6E ZwWaitLowEventPair
       1176  497 0000DF7E ZwWriteFile
       1177  498 0000DF8E ZwWriteFileGather
       1178  499 0000DF9E ZwWriteRequestData
       1179  49A 0000DFAE ZwWriteVirtualMemory
       1180  49B 0000DFBE ZwYieldExecution
       1181  49C 0000E5E6 _CIcos
       1182  49D 0000E6A2 _CIlog
       1183  49E 0000E020 _CIpow
       1184  49F 000012D1 _CIsin
       1185  4A0 0000137F _CIsqrt
       1186  4A1 0002C8D2 __isascii
       1187  4A2 00071583 __iscsym
       1188  4A3 0007153D __iscsymf
       1189  4A4 0007152B __toascii
       1190  4A5 0000143B _alldiv
       1191  4A6 000014E5 _alldvrm
       1192  4A7 000015C4 _allmul
       1193  4A8 000015F8 _alloca_probe
       1194  4A9 00001635 _allrem
       1195  4AA 000016E9 _allshl
       1196  4AB 00001708 _allshr
       1197  4AC 000715C9 _atoi64
       1198  4AD 00001729 _aulldiv
       1199  4AE 00001791 _aulldvrm
       1200  4AF 00001826 _aullrem
       1201  4B0 0000189B _aullshr
       1202  4B1 000015F8 _chkstk
       1203  4B2 0007E048 _fltused
       1204  4B3 000018BA _ftol
       1205  4B4 00071745 _i64toa
       1206  4B5 00071867 _i64tow
       1207  4B6 0002E994 _itoa
       1208  4B7 0002DCB1 _itow
       1209  4B8 000718C1 _lfind
       1210  4B9 00071686 _ltoa
       1211  4BA 0007179F _ltow
       1212  4BB 000018E1 _memccpy
       1213  4BC 000718FA _memicmp
       1214  4BD 0007190A _snprintf
       1215  4BE 0001BBEA _snwprintf
       1216  4BF 00071968 _splitpath
       1217  4C0 00012E64 _strcmpi
       1218  4C1 00012E64 _stricmp
       1219  4C2 00071AB0 _strlwr
       1220  4C3 0001989D _strnicmp
       1221  4C4 00071ADD _strupr
       1222  4C5 00071B0A _tolower
       1223  4C6 00071B57 _toupper
       1224  4C7 0007177D _ui64toa
       1225  4C8 0007189F _ui64tow
       1226  4C9 000716B2 _ultoa
       1227  4CA 000717CB _ultow
       1228  4CB 0002FB97 _vsnprintf
       1229  4CC 00071B69 _vsnwprintf
       1230  4CD 00013378 _wcsicmp
       1231  4CE 00024869 _wcslwr
       1232  4CF 000181ED _wcsnicmp
       1233  4D0 00071BDF _wcsupr
       1234  4D1 00071C15 _wtoi
       1235  4D2 00071C25 _wtoi64
       1236  4D3 0003687A _wtol
       1237  4D4 00071CC2 abs
       1238  4D5 00001934 atan
       1239  4D6 000248A9 atoi
       1240  4D7 000248B6 atol
       1241  4D8 000151F3 bsearch
       1242  4D9 000019D7 ceil
       1243  4DA 0000E5FA cos
       1244  4DB 00071CD7 fabs
       1245  4DC 00001B18 floor
       1246  4DD 00071450 isalnum
       1247  4DE 00071314 isalpha
       1248  4DF 000714F8 iscntrl
       1249  4E0 0002C8A9 isdigit
       1250  4E1 000714C0 isgraph
       1251  4E2 0007137F islower
       1252  4E3 00071488 isprint
       1253  4E4 0007141D ispunct
       1254  4E5 000713EA isspace
       1255  4E6 0007134C isupper
       1256  4E7 00071D8F iswalpha
       1257  4E8 000269F1 iswctype
       1258  4E9 00026A95 iswdigit
       1259  4EA 00071DAA iswlower
       1260  4EB 00071DDD iswspace
       1261  4EC 00071DC2 iswxdigit
       1262  4ED 000713B2 isxdigit
       1263  4EE 00071CC2 labs
       1264  4EF 0000E69E log
       1265  4F0 0002492C mbstowcs
       1266  4F1 00001C60 memchr
       1267  4F2 00001D07 memcmp
       1268  4F3 00001DB3 memcpy
       1269  4F4 000020F5 memmove
       1270  4F5 00002435 memset
       1271  4F6 0000E01B pow
       1272  4F7 000203D8 qsort
       1273  4F8 000012E5 sin
       1274  4F9 00025BC4 sprintf
       1275  4FA 00001393 sqrt
       1276  4FB 00071DF5 sscanf
       1277  4FC 0000249D strcat
       1278  4FD 0000E80D strchr
       1279  4FE 00002583 strcmp
       1280  4FF 0000248D strcpy
       1281  500 00002608 strcspn
       1282  501 00002645 strlen
       1283  502 000026C0 strncat
       1284  503 000027E5 strncmp
       1285  504 0000281D strncpy
       1286  505 0000291D strpbrk
       1287  506 00002956 strrchr
       1288  507 0000297D strspn
       1289  508 0000E77E strstr
       1290  509 00071FEA strtol
       1291  50A 00072009 strtoul
       1292  50B 000184DB swprintf
       1293  50C 000029CE tan
       1294  50D 00071B1C tolower
       1295  50E 00023D33 toupper
       1296  50F 0002A846 towlower
       1297  510 00072028 towupper
       1298  511 00020324 vDbgPrintEx
       1299  512 0001EA7B vDbgPrintExWithPrefix
       1300  513 0007203C vsprintf
       1301  514 00018132 wcscat
       1302  515 00014982 wcschr
       1303  516 00035454 wcscmp
       1304  517 00012F60 wcscpy
       1305  518 0003571E wcscspn
       1306  519 0000FE4A wcslen
       1307  51A 00018B44 wcsncat
       1308  51B 0001E42B wcsncmp
       1309  51C 0001057F wcsncpy
       1310  51D 0007209A wcspbrk
       1311  51E 00014691 wcsrchr
       1312  51F 000720E3 wcsspn
       1313  520 0002382F wcsstr
       1314  521 00029F23 wcstol
       1315  522 00072131 wcstombs
       1316  523 00034DC1 wcstoul

  Summary

        5000 .data
        3000 .reloc
       2C000 .rsrc
       7D000 .text
