Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
        759  2EE 00011670 RtlDeregisterWait = RtlDeregisterWait
        760  2EF 00011300 RtlDeregisterWaitEx = RtlDeregisterWaitEx
        761  2F0 000D06F0 RtlDestroyAtomTable = RtlDestroyAtomTable
        762  2F1 0000E100 RtlDestroyEnvironment = RtlDestroyEnvironment
        763  2F2 0001E200 RtlDestroyHandleTable = RtlDestroyHandleTable
        764  2F3 00021350 RtlDestroyHeap = RtlDestroyHeap
        765  2F4 000D0410 RtlDestroyMemoryBlockLookaside = RtlDestroyMemoryBlockLookaside
        766  2F5 000D0350 RtlDestroyMemoryZone = RtlDestroyMemoryZone
        767  2F6 00046250 RtlDestroyProcessParameters = RtlDestroyProcessParameters
        768  2F7 000BF180 RtlDestroyQueryDebugBuffer = RtlDestroyQueryDebugBuffer
        769  2F8 00023370 RtlDetectHeapLeaks = RtlDetectHeapLeaks
        770  2F9 000551B0 RtlDetermineDosPathNameType_U = RtlDetermineDosPathNameType_U
        771  2FA 000CDF00 RtlDisableThreadProfiling = RtlDisableThreadProfiling
        772  2FB 00026320 RtlDllShutdownInProgress = RtlDllShutdownInProgress
        773  2FC 0000D630 RtlDnsHostNameToComputerName = RtlDnsHostNameToComputerName
        774  2FD 00010D90 RtlDoesFileExists_U = RtlDoesFileExists_U
        775  2FE 00057900 RtlDosApplyFileIsolationRedirection_Ustr = RtlDosApplyFileIsolationRedirection_Ustr
        776  2FF 00030CE0 RtlDosPathNameToNtPathName_U = RtlDosPathNameToNtPathName_U
        777  300 0003A240 RtlDosPathNameToNtPathName_U_WithStatus = RtlDosPathNameToNtPathName_U_WithStatus
        778  301 00032000 RtlDosPathNameToRelativeNtPathName_U = RtlDosPathNameToRelativeNtPathName_U
        779  302 00054AB0 RtlDosPathNameToRelativeNtPathName_U_WithStatus = RtlDosPathNameToRelativeNtPathName_U_WithStatus
        780  303 00030090 RtlDosSearchPath_U = RtlDosSearchPath_U
        781  304 00025CD0 RtlDosSearchPath_Ustr = RtlDosSearchPath_Ustr
        782  305 000ADBC0 RtlDowncaseUnicodeChar = RtlDowncaseUnicodeChar
        783  306 000110D0 RtlDowncaseUnicodeString = RtlDowncaseUnicodeString
        784  307 000D3D00 RtlDumpResource = RtlDumpResource
        785  308 00022540 RtlDuplicateUnicodeString = RtlDuplicateUnicodeString
        786  309 000CEAF0 RtlEmptyAtomTable = RtlEmptyAtomTable
        787  30A 000BB0A0 RtlEnableEarlyCriticalSectionEventCreation = RtlEnableEarlyCriticalSectionEventCreation
        788  30B 000DF5F0 RtlEnableThreadProfiling = RtlEnableThreadProfiling
        789  30C 0003FF70 RtlEncodePointer = RtlEncodePointer
        790  30D 000311F0 RtlEncodeSystemPointer = RtlEncodeSystemPointer
        791  30E 000B6370 RtlEndEnumerationHashTable = RtlEndEnumerationHashTable
        792  30F 000BD610 RtlEndWeakEnumerationHashTable = RtlEndWeakEnumerationHashTable
        793  310 0004D030 RtlEnterCriticalSection = RtlEnterCriticalSection
        794  311 000E46A0 RtlEnterUmsSchedulingMode = RtlEnterUmsSchedulingMode
        795  312 000C7940 RtlEnumProcessHeaps = RtlEnumProcessHeaps
        796  313 000B63B0 RtlEnumerateEntryHashTable = RtlEnumerateEntryHashTable
        797  314 0000F6B0 RtlEnumerateGenericTable = RtlEnumerateGenericTable
        798  315 00002C90 RtlEnumerateGenericTableAvl = RtlEnumerateGenericTableAvl
        799  316 000B5A10 RtlEnumerateGenericTableLikeADirectory = RtlEnumerateGenericTableLikeADirectory
        800  317 0001E090 RtlEnumerateGenericTableWithoutSplaying = RtlEnumerateGenericTableWithoutSplaying
        801  318 00002CB0 RtlEnumerateGenericTableWithoutSplayingAvl = RtlEnumerateGenericTableWithoutSplayingAvl
        802  319 000EEF70 RtlEqualComputerName = RtlEqualComputerName
        803  31A 0000EAD0 RtlEqualDomainName = RtlEqualDomainName
        804  31B 000AE270 RtlEqualLuid = RtlEqualLuid
        805  31C 00087020 RtlEqualPrefixSid = RtlEqualPrefixSid
        806  31D 00034CD0 RtlEqualSid = RtlEqualSid
        807  31E 0000E150 RtlEqualString = RtlEqualString
        808  31F 00054FD0 RtlEqualUnicodeString = RtlEqualUnicodeString
        809  320 000AE380 RtlEraseUnicodeString = RtlEraseUnicodeString
        810  321 000AAC80 RtlEthernetAddressToStringA = RtlEthernetAddressToStringA
        811  322 000AABD0 RtlEthernetAddressToStringW = RtlEthernetAddressToStringW
        812  323 000AAA90 RtlEthernetStringToAddressA = RtlEthernetStringToAddressA
        813  324 000AA960 RtlEthernetStringToAddressW = RtlEthernetStringToAddressW
        814  325 000BE590 RtlExecuteUmsThread = RtlExecuteUmsThread
        815  326 000234A0 RtlExitUserProcess = RtlExitUserProcess
        816  327 00026F90 RtlExitUserThread = RtlExitUserThread
        817  328 00026380 RtlExpandEnvironmentStrings = RtlExpandEnvironmentStrings
        818  329 00029370 RtlExpandEnvironmentStrings_U = RtlExpandEnvironmentStrings_U
        819  32A 000E7F40 RtlExpandHashTable = RtlExpandHashTable
        820  32B 000C24A0 RtlExtendMemoryBlockLookaside = RtlExtendMemoryBlockLookaside
        821  32C 000C23A0 RtlExtendMemoryZone = RtlExtendMemoryZone
        822  32D 000518C0 RtlFillMemory = RtlFillMemory
        823  32E 000A7760 RtlFinalReleaseOutOfProcessMemoryStream = RtlInitMemoryStream
        824  32F 00088540 RtlFindAceByType = RtlFindAceByType
        825  330 000245A0 RtlFindActivationContextSectionGuid = RtlFindActivationContextSectionGuid
        826  331 00056ED0 RtlFindActivationContextSectionString = RtlFindActivationContextSectionString
        827  332 000573C0 RtlFindCharInUnicodeString = RtlFindCharInUnicodeString
        828  333 000C2010 RtlFindClearBits = RtlFindClearBits
        829  334 0003E4F0 RtlFindClearBitsAndSet = RtlFindClearBitsAndSet
        830  335 000AD800 RtlFindClearRuns = RtlFindClearRuns
        831  336 000ACAE0 RtlFindClosestEncodableLength = RtlFindClosestEncodableLength
        832  337 000B70B0 RtlFindLastBackwardRunClear = RtlFindLastBackwardRunClear
        833  338 0000C120 RtlFindLeastSignificantBit = RtlFindLeastSignificantBit
        834  339 000B7390 RtlFindLongestRunClear = RtlFindLongestRunClear
        835  33A 00024170 RtlFindMessage = RtlFindMessage
        836  33B 0000C100 RtlFindMostSignificantBit = RtlFindMostSignificantBit
        837  33C 000B7250 RtlFindNextForwardRunClear = RtlFindNextForwardRunClear
        838  33D 000C1C90 RtlFindSetBits = RtlFindSetBits
        839  33E 000C36B0 RtlFindSetBitsAndClear = RtlFindSetBitsAndClear
        840  33F 0004F030 RtlFirstEntrySList = FirstEntrySList
        841  340 0000DC60 RtlFirstFreeAce = RtlFirstFreeAce
        842  341 00040310 RtlFlsAlloc = RtlFlsAlloc
        843  342 00023240 RtlFlsFree = RtlFlsFree
        844  343 000C1A00 RtlFlushSecureMemoryCache = RtlFlushSecureMemoryCache
        845  344 00038C50 RtlFormatCurrentUserKeyPath = RtlFormatCurrentUserKeyPath
        846  345 000C1860 RtlFormatMessage = RtlFormatMessage
        847  346 00023B50 RtlFormatMessageEx = RtlFormatMessageEx
        848  347 00026E90 RtlFreeActivationContextStack = RtlFreeActivationContextStack
        849  348 00053DB0 RtlFreeAnsiString = RtlFreeUnicodeString
        850  349 0001BD80 RtlFreeHandle = RtlFreeHandle
        851  34A 00051B60 RtlFreeHeap = RtlFreeHeap
        852  34B 00102070 RtlFreeMemoryBlockLookaside = RtlFreeMemoryBlockLookaside
        853  34C 000EE3B0 RtlFreeOemString = RtlFreeOemString
        854  34D 00034F00 RtlFreeSid = RtlFreeSid
        855  34E 000D1500 RtlFreeThreadActivationContextStack = RtlFreeThreadActivationContextStack
        856  34F 00053DB0 RtlFreeUnicodeString = RtlFreeUnicodeString
        857  350 0000B7F0 RtlFreeUserStack = RtlFreeUserStack
        858  351 0000BA60 RtlGUIDFromString = RtlGUIDFromString
        859  352 000B4E40 RtlGenerate8dot3Name = RtlGenerate8dot3Name
        860  353 0001E560 RtlGetAce = RtlGetAce
        861  354 00033970 RtlGetActiveActivationContext = RtlGetActiveActivationContext
        862  355 000C9C40 RtlGetCallersAddress = RtlGetCallersAddress
        863  356 000AC0C0 RtlGetCompressionWorkSpaceSize = RtlGetCompressionWorkSpaceSize
        864  357 0001EB30 RtlGetControlSecurityDescriptor = RtlGetControlSecurityDescriptor
        865  358 00051EA0 RtlGetCriticalSectionRecursionCount = RtlGetCriticalSectionRecursionCount
        866  359 0002E200 RtlGetCurrentDirectory_U = RtlGetCurrentDirectory_U
        867  35A 000B4D30 RtlGetCurrentPeb = RtlGetCurrentPeb
        868  35B 0004EAD0 RtlGetCurrentProcessorNumber = RtlGetCurrentProcessorNumber
        869  35C 0004EAF0 RtlGetCurrentProcessorNumberEx = RtlGetCurrentProcessorNumberEx
        870  35D 000330B0 RtlGetCurrentTransaction = RtlGetCurrentTransaction
        871  35E 0004D0C0 RtlGetCurrentUmsThread = RtlGetCurrentUmsThread
        872  35F 0001D960 RtlGetDaclSecurityDescriptor = RtlGetDaclSecurityDescriptor
        873  360 000094B0 RtlGetElementGenericTable = RtlGetElementGenericTable
        874  361 000B5B40 RtlGetElementGenericTableAvl = RtlGetElementGenericTableAvl
        875  362 000AA6E0 RtlGetEnabledExtendedFeatures = RtlGetEnabledExtendedFeatures
        876  363 000AB760 RtlGetExtendedContextLength = RtlGetExtendedContextLength
        877  364 000AB740 RtlGetExtendedFeaturesMask = RtlGetExtendedFeaturesMask
        878  365 000FFEB0 RtlGetFileMUIPath = RtlGetFileMUIPath
        879  366 000BB600 RtlGetFrame = RtlGetFrame
        880  367 00030D60 RtlGetFullPathName_U = RtlGetFullPathName_U
        881  368 00055320 RtlGetFullPathName_UEx = RtlGetFullPathName_UEx
        882  369 00033570 RtlGetFullPathName_UstrEx = RtlGetFullPathName_UstrEx
        883  36A 000ADDD0 RtlGetFunctionTableListHead = RtlGetFunctionTableListHead
        884  36B 00006B90 RtlGetGroupSecurityDescriptor = RtlGetGroupSecurityDescriptor
        885  36C 00026A40 RtlGetIntegerAtom = RtlGetIntegerAtom
        886  36D 000B4D10 RtlGetLastNtStatus = RtlGetLastNtStatus
        887  36E 000B4CF0 RtlGetLastWin32Error = RtlGetLastWin32Error
        888  36F 0004A660 RtlGetLengthWithoutLastFullDosOrNtPathElement = RtlGetLengthWithoutLastFullDosOrNtPathElement
        889  370 000B1700 RtlGetLengthWithoutTrailingPathSeperators = RtlGetLengthWithoutTrailingPathSeperators
        890  371 000499F0 RtlGetLocaleFileMappingAddress = RtlGetLocaleFileMappingAddress
        891  372 00008220 RtlGetLongestNtPathLength = RtlGetLongestNtPathLength
        892  373 000500B0 RtlGetNativeSystemInformation = ZwQuerySystemInformation
        893  374 000B6460 RtlGetNextEntryHashTable = RtlGetNextEntryHashTable
        894  375 000AFF20 RtlGetNextUmsListItem = RtlGetNextUmsListItem
        895  376 000466B0 RtlGetNtGlobalFlags = RtlGetNtGlobalFlags
        896  377 0003E230 RtlGetNtProductType = RtlGetNtProductType
        897  378 00049890 RtlGetNtVersionNumbers = RtlGetNtVersionNumbers
        898  379 00006B50 RtlGetOwnerSecurityDescriptor = RtlGetOwnerSecurityDescriptor
        899  37A 000412E0 RtlGetParentLocaleName = RtlGetParentLocaleName
        900  37B 000C7A00 RtlGetProcessHeaps = RtlGetProcessHeaps
        901  37C 000FCDF0 RtlGetProcessPreferredUILanguages = RtlGetProcessPreferredUILanguages
        902  37D 00010980 RtlGetProductInfo = RtlGetProductInfo
        903  37E 0001E5F0 RtlGetSaclSecurityDescriptor = RtlGetSaclSecurityDescriptor
        904  37F 000AE180 RtlGetSecurityDescriptorRMControl = RtlGetSecurityDescriptorRMControl
        905  380 000AB390 RtlGetSetBootStatusData = RtlGetSetBootStatusData
        906  381 000FD860 RtlGetSystemPreferredUILanguages = RtlGetSystemPreferredUILanguages
        907  382 000BB620 RtlGetThreadErrorMode = RtlGetThreadErrorMode
        908  383 000FB890 RtlGetThreadLangIdByIndex = RtlGetThreadLangIdByIndex
        909  384 000356A0 RtlGetThreadPreferredUILanguages = RtlGetThreadPreferredUILanguages
        910  385 000FC630 RtlGetUILanguageInfo = RtlGetUILanguageInfo
        911  386 000AFF50 RtlGetUmsCompletionListEvent = RtlGetUmsCompletionListEvent
        912  387 000B1650 RtlGetUnloadEventTrace = RtlGetUnloadEventTrace
        913  388 000B1620 RtlGetUnloadEventTraceEx = RtlGetUnloadEventTraceEx
        914  389 000EDB30 RtlGetUserInfoHeap = RtlGetUserInfoHeap
        915  38A 000FDD90 RtlGetUserPreferredUILanguages = RtlGetUserPreferredUILanguages
        916  38B 00035360 RtlGetVersion = RtlGetVersion
        917  38C 00008CD0 RtlHashUnicodeString = RtlHashUnicodeString
        918  38D 000E9120 RtlHeapTrkInitialize = RtlHeapTrkInitialize
        919  38E 0001E480 RtlIdentifierAuthoritySid = RtlIdentifierAuthoritySid
        920  38F 000E7990 RtlIdnToAscii = RtlIdnToAscii
        921  390 000E7960 RtlIdnToNameprepUnicode = RtlIdnToNameprepUnicode
        922  391 000E8640 RtlIdnToUnicode = RtlIdnToUnicode
        923  392 0003A7F0 RtlImageDirectoryEntryToData = RtlImageDirectoryEntryToData
        924  393 00033810 RtlImageNtHeader = RtlImageNtHeader
        925  394 00056870 RtlImageNtHeaderEx = RtlImageNtHeaderEx
        926  395 000ADCF0 RtlImageRvaToSection = RtlImageRvaToSection
        927  396 000B7A40 RtlImageRvaToVa = RtlImageRvaToVa
        928  397 00002000 RtlImpersonateSelf = RtlImpersonateSelf
        929  398 00002010 RtlImpersonateSelfEx = RtlImpersonateSelfEx
        930  399 00056930 RtlInitAnsiString = RtlInitString
        931  39A 00053DE0 RtlInitAnsiStringEx = RtlInitAnsiStringEx
        932  39B 000B6ED0 RtlInitBarrier = RtlInitBarrier
        933  39C 00048370 RtlInitCodePageTable = RtlInitCodePageTable
        934  39D 000BD630 RtlInitEnumerationHashTable = RtlInitEnumerationHashTable
        935  39E 000A7760 RtlInitMemoryStream = RtlInitMemoryStream
        936  39F 00048310 RtlInitNlsTables = RtlInitNlsTables
        937  3A0 000A7760 RtlInitOutOfProcessMemoryStream = RtlInitMemoryStream
        938  3A1 00056930 RtlInitString = RtlInitString
        939  3A2 00053E80 RtlInitUnicodeString = RtlInitUnicodeString
        940  3A3 00053EE0 RtlInitUnicodeStringEx = RtlInitUnicodeStringEx
        941  3A4 000C1B00 RtlInitWeakEnumerationHashTable = RtlInitWeakEnumerationHashTable
        942  3A5 00049E90 RtlInitializeAtomPackage = RtlReleaseMemoryStream
        943  3A6 0001B420 RtlInitializeBitMap = RtlInitializeBitMap
        944  3A7 00045310 RtlInitializeConditionVariable = RtlRunOnceInitialize
        945  3A8 000D0500 RtlInitializeContext = RtlInitializeContext
        946  3A9 00031EB0 RtlInitializeCriticalSection = RtlInitializeCriticalSection
        947  3AA 00034B60 RtlInitializeCriticalSectionAndSpinCount = RtlInitializeCriticalSectionAndSpinCount
        948  3AB 0003C610 RtlInitializeCriticalSectionEx = RtlInitializeCriticalSectionEx
        949  3AC 000AB7F0 RtlInitializeExtendedContext = RtlInitializeExtendedContext
        950  3AD 0002CD90 RtlInitializeGenericTable = RtlInitializeGenericTable
        951  3AE 000AB130 RtlInitializeGenericTableAvl = RtlInitializeGenericTableAvl
        952  3AF 00049780 RtlInitializeHandleTable = RtlInitializeHandleTable
        953  3B0 00044178 RtlInitializeNtUserPfn = RtlInitializeNtUserPfn
        954  3B1 000E3DF0 RtlInitializeRXact = RtlInitializeRXact
        955  3B2 00011E40 RtlInitializeResource = RtlInitializeResource
        956  3B3 00034DE0 RtlInitializeSListHead = RtlInitializeSListHead
        957  3B4 00045310 RtlInitializeSRWLock = RtlRunOnceInitialize
        958  3B5 00029270 RtlInitializeSid = RtlInitializeSid
        959  3B6 0001DEE0 RtlInsertElementGenericTable = RtlInsertElementGenericTable
        960  3B7 0000D260 RtlInsertElementGenericTableAvl = RtlInsertElementGenericTableAvl
        961  3B8 0001DF50 RtlInsertElementGenericTableFull = RtlInsertElementGenericTableFull
        962  3B9 0000D0F0 RtlInsertElementGenericTableFullAvl = RtlInsertElementGenericTableFullAvl
        963  3BA 000BD750 RtlInsertEntryHashTable = RtlInsertEntryHashTable
        964  3BB 00002740 RtlInstallFunctionTableCallback = RtlInstallFunctionTableCallback
        965  3BC 000EE780 RtlInt64ToUnicodeString = RtlInt64ToUnicodeString
        966  3BD 0003B390 RtlIntegerToChar = RtlIntegerToChar
        967  3BE 00028F30 RtlIntegerToUnicodeString = RtlIntegerToUnicodeString
        968  3BF 0000FDE0 RtlInterlockedClearBitRun = RtlInterlockedClearBitRun
        969  3C0 00026340 RtlInterlockedFlushSList = RtlInterlockedFlushSList
        970  3C1 0004F060 RtlInterlockedPopEntrySList = RtlpInterlockedPopEntrySList
        971  3C2 00029400 RtlInterlockedPushEntrySList = RtlInterlockedPushEntrySList
        972  3C3 0004F1BF RtlInterlockedPushListSList = InterlockedPushListSList
        973  3C4 000B7190 RtlInterlockedSetBitRun = RtlInterlockedSetBitRun
        974  3C5 000ACC00 RtlIoDecodeMemIoResource = RtlIoDecodeMemIoResource
        975  3C6 000ACD90 RtlIoEncodeMemIoResource = RtlIoEncodeMemIoResource
        976  3C7 00018850 RtlIpv4AddressToStringA = RtlIpv4AddressToStringA
        977  3C8 000B5760 RtlIpv4AddressToStringExA = RtlIpv4AddressToStringExA
        978  3C9 0000DDC0 RtlIpv4AddressToStringExW = RtlIpv4AddressToStringExW
        979  3CA 0000DE90 RtlIpv4AddressToStringW = RtlIpv4AddressToStringW
        980  3CB 000173E0 RtlIpv4StringToAddressA = RtlIpv4StringToAddressA
        981  3CC 000B52E0 RtlIpv4StringToAddressExA = RtlIpv4StringToAddressExA
        982  3CD 0000D540 RtlIpv4StringToAddressExW = RtlIpv4StringToAddressExW
        983  3CE 0000DCD0 RtlIpv4StringToAddressW = RtlIpv4StringToAddressW
        984  3CF 000AAD10 RtlIpv6AddressToStringA = RtlIpv6AddressToStringA
        985  3D0 000B5830 RtlIpv6AddressToStringExA = RtlIpv6AddressToStringExA
        986  3D1 000051C0 RtlIpv6AddressToStringExW = RtlIpv6AddressToStringExW
        987  3D2 00005310 RtlIpv6AddressToStringW = RtlIpv6AddressToStringW
        988  3D3 00017790 RtlIpv6StringToAddressA = RtlIpv6StringToAddressA
        989  3D4 000B54D0 RtlIpv6StringToAddressExA = RtlIpv6StringToAddressExA
        990  3D5 0000DEE0 RtlIpv6StringToAddressExW = RtlIpv6StringToAddressExW
        991  3D6 0000DF80 RtlIpv6StringToAddressW = RtlIpv6StringToAddressW
        992  3D7 000B8E00 RtlIsActivationContextActive = RtlIsActivationContextActive
        993  3D8 000B12D0 RtlIsCriticalSectionLocked = RtlIsCriticalSectionLocked
        994  3D9 000BB0F0 RtlIsCriticalSectionLockedByThread = RtlIsCriticalSectionLockedByThread
        995  3DA 000B8A70 RtlIsCurrentThreadAttachExempt = RtlIsCurrentThreadAttachExempt
        996  3DB 000550D0 RtlIsDosDeviceName_U = RtlIsDosDeviceName_U
        997  3DC 0001E500 RtlIsGenericTableEmpty = RtlIsGenericTableEmpty
        998  3DD 00002C70 RtlIsGenericTableEmptyAvl = RtlIsGenericTableEmptyAvl
        999  3DE 000F1070 RtlIsNameInExpression = RtlIsNameInExpression
       1000  3DF 000BD370 RtlIsNameLegalDOS8Dot3 = RtlIsNameLegalDOS8Dot3
       1001  3E0 000E6230 RtlIsNormalizedString = RtlIsNormalizedString
       1002  3E1 0001D260 RtlIsTextUnicode = RtlIsTextUnicode
       1003  3E2 0002E010 RtlIsThreadWithinLoaderCallout = RtlIsThreadWithinLoaderCallout
       1004  3E3 00026A70 RtlIsValidHandle = RtlIsValidHandle
       1005  3E4 000226C0 RtlIsValidIndexHandle = RtlIsValidIndexHandle
       1006  3E5 000F1860 RtlIsValidLocaleName = RtlIsValidLocaleName
       1007  3E6 000A9990 RtlKnownExceptionFilter = RtlKnownExceptionFilter
       1008  3E7 00036430 RtlLCIDToCultureName = RtlLCIDToCultureName
       1009  3E8 000B6D80 RtlLargeIntegerToChar = RtlLargeIntegerToChar
       1010  3E9 000364C0 RtlLcidToLocaleName = RtlLcidToLocaleName
       1011  3EA 0004D070 RtlLeaveCriticalSection = RtlLeaveCriticalSection
       1012  3EB 00028EC0 RtlLengthRequiredSid = RtlLengthRequiredSid
       1013  3EC 0001E3D0 RtlLengthSecurityDescriptor = RtlLengthSecurityDescriptor
       1014  3ED 00034D10 RtlLengthSid = RtlLengthSid
       1015  3EE 0002B990 RtlLoadString = RtlLoadString
       1016  3EF 000AEB20 RtlLocalTimeToSystemTime = RtlLocalTimeToSystemTime
       1017  3F0 00041130 RtlLocaleNameToLcid = RtlLocaleNameToLcid
       1018  3F1 000B6310 RtlLocateExtendedFeature = RtlLocateExtendedFeature
       1019  3F2 000AB710 RtlLocateLegacyContext = RtlLocateLegacyContext
       1020  3F3 000B6190 RtlLockBootStatusData = RtlLockBootStatusData
       1021  3F4 000C0BC0 RtlLockCurrentThread = RtlLockCurrentThread
       1022  3F5 00026920 RtlLockHeap = RtlLockHeap
       1023  3F6 000E6FA0 RtlLockMemoryBlockLookaside = RtlLockMemoryBlockLookaside
       1024  3F7 000B12F0 RtlLockMemoryStreamRegion = RtlCommitMemoryStream
       1025  3F8 000E6E90 RtlLockMemoryZone = RtlLockMemoryZone
       1026  3F9 000E13D0 RtlLockModuleSection = RtlLockModuleSection
       1027  3FA 000C9DA0 RtlLogStackBackTrace = RtlLogStackBackTrace
       1028  3FB 00026AB0 RtlLookupAtomInAtomTable = RtlLookupAtomInAtomTable
       1029  3FC 0001E510 RtlLookupElementGenericTable = RtlLookupElementGenericTable
       1030  3FD 0004A170 RtlLookupElementGenericTableAvl = RtlLookupElementGenericTableAvl
       1031  3FE 000B5C60 RtlLookupElementGenericTableFull = RtlLookupElementGenericTableFull
       1032  3FF 00008C20 RtlLookupElementGenericTableFullAvl = RtlLookupElementGenericTableFullAvl
       1033  400 000BD690 RtlLookupEntryHashTable = RtlLookupEntryHashTable
       1034  401 00035170 RtlLookupFunctionEntry = RtlLookupFunctionEntry
       1035  402 00035060 RtlLookupFunctionTable = RtlLookupFunctionTable
       1036  403 0001E650 RtlMakeSelfRelativeSD = RtlMakeSelfRelativeSD
       1037  404 0000D9D0 RtlMapGenericMask = RtlMapGenericMask
       1038  405 000ADF80 RtlMapSecurityErrorToNtStatus = RtlMapSecurityErrorToNtStatus
       1039  406 0004D130 RtlMoveMemory = memmove
       1040  407 00029520 RtlMultiAppendUnicodeStringBuffer = RtlMultiAppendUnicodeStringBuffer
       1041  408 000538E0 RtlMultiByteToUnicodeN = RtlMultiByteToUnicodeN
       1042  409 00008230 RtlMultiByteToUnicodeSize = RtlMultiByteToUnicodeSize
       1043  40A 000E2460 RtlMultipleAllocateHeap = RtlMultipleAllocateHeap
       1044  40B 000CE8C0 RtlMultipleFreeHeap = RtlMultipleFreeHeap
       1045  40C 000E7210 RtlNewInstanceSecurityObject = RtlNewInstanceSecurityObject
       1046  40D 000BAD60 RtlNewSecurityGrantedAccess = RtlNewSecurityGrantedAccess
       1047  40E 000E5110 RtlNewSecurityObject = RtlNewSecurityObject
       1048  40F 00088490 RtlNewSecurityObjectEx = RtlNewSecurityObjectEx
       1049  410 000E5150 RtlNewSecurityObjectWithMultipleInheritance = RtlNewSecurityObjectWithMultipleInheritance
       1050  411 000466D0 RtlNormalizeProcessParams = RtlNormalizeProcessParams
       1051  412 000201D0 RtlNormalizeString = RtlNormalizeString
       1052  413 00010A90 RtlNtPathNameToDosPathName = RtlNtPathNameToDosPathName
       1053  414 0004CB90 RtlNtStatusToDosError = RtlNtStatusToDosError
       1054  415 0004CBC0 RtlNtStatusToDosErrorNoTeb = RtlNtStatusToDosErrorNoTeb
       1055  416 00117268 RtlNtdllName = RtlNtdllName
       1056  417 0001E0D0 RtlNumberGenericTableElements = RtlNumberGenericTableElements
       1057  418 00008C60 RtlNumberGenericTableElementsAvl = RtlNumberGenericTableElementsAvl
       1058  419 000B7370 RtlNumberOfClearBits = RtlNumberOfClearBits
       1059  41A 000AD650 RtlNumberOfSetBits = RtlNumberOfSetBits
       1060  41B 000041D0 RtlNumberOfSetBitsUlongPtr = RtlNumberOfSetBitsUlongPtr
       1061  41C 000B7520 RtlOemStringToUnicodeSize = RtlxAnsiStringToUnicodeSize
       1062  41D 0000D2D0 RtlOemStringToUnicodeString = RtlOemStringToUnicodeString
       1063  41E 0000D3F0 RtlOemToUnicodeN = RtlOemToUnicodeN
       1064  41F 000407B0 RtlOpenCurrentUser = RtlOpenCurrentUser
       1065  420 000BE1B0 RtlOwnerAcesPresent = RtlOwnerAcesPresent
       1066  421 000087A0 RtlPcToFileHeader = RtlPcToFileHeader
       1067  422 000C8B10 RtlPinAtomInAtomTable = RtlPinAtomInAtomTable
       1068  423 000217A0 RtlPopFrame = RtlPopFrame
       1069  424 000887E0 RtlPrefixString = RtlPrefixString
       1070  425 0004A230 RtlPrefixUnicodeString = RtlPrefixUnicodeString
       1071  426 000D1080 RtlPrepareForProcessCloning = RtlPrepareForProcessCloning
       1072  427 00024840 RtlProcessFlsData = RtlProcessFlsData
       1073  428 000D43B0 RtlProtectHeap = RtlProtectHeap
       1074  429 000217C0 RtlPushFrame = RtlPushFrame
       1075  42A 000C3D10 RtlQueryActivationContextApplicationSettings = RtlQueryActivationContextApplicationSettings
       1076  42B 000C8910 RtlQueryAtomInAtomTable = RtlQueryAtomInAtomTable
       1077  42C 000C2B60 RtlQueryCriticalSectionOwner = RtlQueryCriticalSectionOwner
       1078  42D 00012310 RtlQueryDepthSList = RtlQueryDepthSList
       1079  42E 000F06D0 RtlQueryDynamicTimeZoneInformation = RtlQueryDynamicTimeZoneInformation
       1080  42F 000310F0 RtlQueryElevationFlags = RtlQueryElevationFlags
       1081  430 000320F0 RtlQueryEnvironmentVariable = RtlQueryEnvironmentVariable
       1082  431 00032340 RtlQueryEnvironmentVariable_U = RtlQueryEnvironmentVariable_U
       1083  432 000DB710 RtlQueryHeapInformation = RtlQueryHeapInformation
       1084  433 0000BE50 RtlQueryInformationAcl = RtlQueryInformationAcl
       1085  434 00033180 RtlQueryInformationActivationContext = RtlQueryInformationActivationContext
       1086  435 0002B950 RtlQueryInformationActiveActivationContext = RtlQueryInformationActiveActivationContext
       1087  436 000B12F0 RtlQueryInterfaceMemoryStream = RtlCommitMemoryStream
       1088  437 000E4180 RtlQueryModuleInformation = RtlQueryModuleInformation
       1089  438 00037B70 RtlQueryPerformanceCounter = RtlQueryPerformanceCounter
       1090  439 0001D850 RtlQueryPerformanceFrequency = RtlQueryPerformanceFrequency
       1091  43A 000BA760 RtlQueryProcessBackTraceInformation = RtlQueryProcessBackTraceInformation
       1092  43B 000ECC50 RtlQueryProcessDebugInformation = RtlQueryProcessDebugInformation
       1093  43C 000DB7B0 RtlQueryProcessHeapInformation = RtlQueryProcessHeapInformation
       1094  43D 000C7E90 RtlQueryProcessLockInformation = RtlQueryProcessLockInformation
       1095  43E 000862D0 RtlQueryRegistryValues = RtlQueryRegistryValues
       1096  43F 000B0DB0 RtlQuerySecurityObject = RtlQuerySecurityObject
       1097  440 000C8F40 RtlQueryTagHeap = RtlQueryTagHeap
       1098  441 000B18A0 RtlQueryThreadProfiling = RtlQueryThreadProfiling
       1099  442 000F06E0 RtlQueryTimeZoneInformation = RtlQueryTimeZoneInformation
       1100  443 000AFE70 RtlQueryUmsThreadInformation = RtlQueryUmsThreadInformation
       1101  444 000B06A0 RtlQueueApcWow64Thread = RtlQueueApcWow64Thread
       1102  445 0001F300 RtlQueueWorkItem = RtlQueueWorkItem
